id,neighbourhood_cleansed,latitude,longitude,room_type,bedrooms,beds,price,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
21087192,1er Arrondissement,45.76729,4.83191,Entire home/apt,1.0,2.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
21089750,4e Arrondissement,45.77585,4.82378,Entire home/apt,1.0,1.0,$45.00,t,0,0,9,99,2021-09-15,1,1,0,0
21093096,2e Arrondissement,45.76386,4.83482,Private room,1.0,1.0,$120.00,t,0,0,0,0,2021-09-15,1,0,1,0
21102150,7e Arrondissement,45.74429,4.85111,Private room,1.0,1.0,$25.00,t,0,0,0,0,2021-09-15,1,0,1,0
21103344,2e Arrondissement,45.74352,4.82535,Entire home/apt,1.0,1.0,$100.00,t,0,0,0,0,2021-09-15,1,1,0,0
21118003,4e Arrondissement,45.77375,4.81835,Entire home/apt,4.0,3.0,$115.00,t,0,0,0,0,2021-09-15,1,1,0,0
21123952,1er Arrondissement,45.77318,4.83206,Entire home/apt,2.0,2.0,$65.00,t,0,0,0,167,2021-09-15,1,1,0,0
21143112,1er Arrondissement,45.76776,4.83406,Private room,2.0,1.0,$49.00,t,0,0,0,0,2021-09-15,1,0,1,0
21145365,7e Arrondissement,45.75115,4.8508,Entire home/apt,1.0,2.0,$200.00,t,0,0,0,0,2021-09-15,1,1,0,0
21150894,7e Arrondissement,45.7389,4.85073,Entire home/apt,1.0,1.0,$44.00,t,0,0,0,257,2021-09-15,1,1,0,0
21157710,1er Arrondissement,45.77271,4.83643,Entire home/apt,1.0,2.0,$35.00,t,0,0,0,0,2021-09-15,1,1,0,0
21158032,2e Arrondissement,45.76274,4.83421,Entire home/apt,2.0,3.0,$152.00,t,0,0,0,257,2021-09-15,1,1,0,0
21158264,4e Arrondissement,45.77855,4.82594,Entire home/apt,1.0,3.0,$69.00,t,0,13,43,316,2021-09-15,1,1,0,0
21160026,7e Arrondissement,45.75294,4.8472,Entire home/apt,1.0,0.0,$60.00,t,6,6,6,25,2021-09-15,1,1,0,0
21171436,7e Arrondissement,45.73169,4.83245,Entire home/apt,1.0,2.0,$55.00,t,0,0,0,0,2021-09-15,1,1,0,0
21182424,3e Arrondissement,45.75878,4.85182,Entire home/apt,,1.0,$47.00,t,4,4,4,202,2021-09-15,2,2,0,0
21187988,4e Arrondissement,45.7745,4.83199,Entire home/apt,3.0,2.0,$88.00,t,5,24,26,36,2021-09-15,1,1,0,0
21201626,3e Arrondissement,45.75835,4.86932,Entire home/apt,2.0,3.0,$80.00,t,0,0,0,0,2021-09-15,1,1,0,0
21202779,6e Arrondissement,45.77336,4.84418,Entire home/apt,1.0,2.0,$64.00,t,0,0,0,0,2021-09-15,1,1,0,0
21212069,1er Arrondissement,45.77357,4.83092,Entire home/apt,2.0,2.0,$42.00,t,0,0,0,0,2021-09-15,2,2,0,0
21212269,2e Arrondissement,45.76091,4.83175,Entire home/apt,1.0,1.0,$122.00,t,11,41,46,215,2021-09-15,15,14,0,0
21212278,2e Arrondissement,45.75846,4.83222,Entire home/apt,1.0,4.0,$149.00,t,12,31,54,315,2021-09-15,15,14,0,0
21212279,5e Arrondissement,45.76231,4.82838,Entire home/apt,1.0,0.0,$144.00,t,15,32,50,303,2021-09-15,15,14,0,0
21213125,2e Arrondissement,45.75638,4.82923,Hotel room,1.0,0.0,$132.00,t,4,14,31,275,2021-09-15,15,14,0,0
21213126,2e Arrondissement,45.76332,4.83363,Entire home/apt,,2.0,$108.00,t,13,39,65,326,2021-09-15,15,14,0,0
21213143,8e Arrondissement,45.73558,4.88749,Entire home/apt,,1.0,$45.00,t,0,0,0,257,2021-09-15,1,1,0,0
21213734,2e Arrondissement,45.75353,4.83113,Entire home/apt,1.0,2.0,$70.00,t,0,0,0,0,2021-09-15,1,1,0,0
21216153,1er Arrondissement,45.7683,4.82671,Entire home/apt,1.0,1.0,$50.00,t,0,0,0,137,2021-09-15,1,1,0,0
21221174,8e Arrondissement,45.73945,4.87526,Entire home/apt,,1.0,$95.00,t,0,0,0,0,2021-09-15,1,1,0,0
21221907,5e Arrondissement,45.75796,4.80819,Entire home/apt,1.0,0.0,$160.00,t,28,58,88,363,2021-09-15,1,1,0,0
21223354,1er Arrondissement,45.76964,4.81643,Entire home/apt,1.0,1.0,$99.00,t,14,44,74,164,2021-09-15,1,1,0,0
21223962,9e Arrondissement,45.76737,4.81085,Entire home/apt,2.0,3.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
21230301,1er Arrondissement,45.76698,4.83671,Entire home/apt,1.0,2.0,$83.00,t,10,40,57,57,2021-09-15,1,1,0,0
21235877,1er Arrondissement,45.76892,4.8353,Private room,1.0,1.0,$40.00,t,0,0,0,0,2021-09-15,2,1,1,0
21237134,4e Arrondissement,45.77902,4.8308,Private room,1.0,1.0,$35.00,t,0,0,0,0,2021-09-15,1,0,1,0
21238901,8e Arrondissement,45.74014,4.86263,Private room,1.0,1.0,$20.00,t,0,0,0,0,2021-09-15,1,0,1,0
21246971,2e Arrondissement,45.74577,4.82522,Entire home/apt,2.0,4.0,$123.00,t,11,24,48,137,2021-09-15,1,1,0,0
21247027,1er Arrondissement,45.77073,4.82936,Entire home/apt,1.0,1.0,$60.00,t,0,0,0,0,2021-09-15,1,1,0,0
21247238,6e Arrondissement,45.7685,4.86311,Private room,1.0,1.0,$80.00,t,0,0,0,0,2021-09-15,1,0,1,0
21250788,6e Arrondissement,45.76696,4.85897,Private room,1.0,1.0,$41.00,t,0,0,0,226,2021-09-15,2,0,2,0
21250793,7e Arrondissement,45.75389,4.84149,Entire home/apt,1.0,1.0,$41.00,t,0,0,28,302,2021-09-15,1,1,0,0
21253149,1er Arrondissement,45.77202,4.83517,Entire home/apt,1.0,1.0,$35.00,t,5,22,35,307,2021-09-15,1,1,0,0
21256441,4e Arrondissement,45.77639,4.83773,Entire home/apt,2.0,2.0,$95.00,t,0,0,0,0,2021-09-15,1,1,0,0
21258629,4e Arrondissement,45.77834,4.83307,Entire home/apt,,1.0,$35.00,t,0,0,0,0,2021-09-15,1,1,0,0
21259806,5e Arrondissement,45.7659,4.82809,Entire home/apt,1.0,1.0,$100.00,t,0,0,0,257,2021-09-15,1,1,0,0
21261797,6e Arrondissement,45.77091,4.85559,Entire home/apt,1.0,1.0,$55.00,t,0,0,0,0,2021-09-15,1,1,0,0
21262108,2e Arrondissement,45.76382,4.8331,Entire home/apt,1.0,2.0,$400.00,t,0,0,0,0,2021-09-15,1,1,0,0
21262521,1er Arrondissement,45.76907,4.83751,Entire home/apt,1.0,2.0,$57.00,t,0,0,0,0,2021-09-15,1,1,0,0
21263543,1er Arrondissement,45.77341,4.8294,Entire home/apt,2.0,3.0,$72.00,t,4,4,4,4,2021-09-15,1,1,0,0
21264045,8e Arrondissement,45.72942,4.86123,Private room,1.0,1.0,$26.00,t,0,0,0,0,2021-09-15,1,0,1,0
21270642,3e Arrondissement,45.75853,4.86204,Private room,1.0,1.0,$140.00,t,0,0,0,0,2021-09-15,1,0,1,0
21274642,8e Arrondissement,45.74113,4.87885,Entire home/apt,,1.0,$60.00,t,10,40,70,70,2021-09-15,1,1,0,0
21274952,2e Arrondissement,45.76049,4.83411,Entire home/apt,1.0,1.0,$107.00,t,16,37,56,331,2021-09-15,35,35,0,0
21275177,4e Arrondissement,45.77813,4.83408,Entire home/apt,1.0,1.0,$65.00,t,0,0,0,0,2021-09-15,1,1,0,0
21285051,3e Arrondissement,45.74526,4.88659,Entire home/apt,3.0,3.0,$102.00,t,0,0,0,0,2021-09-15,1,1,0,0
21287859,5e Arrondissement,45.76577,4.82674,Entire home/apt,1.0,2.0,$70.00,t,6,12,12,12,2021-09-15,1,1,0,0
21294148,5e Arrondissement,45.76743,4.82691,Entire home/apt,1.0,1.0,$62.00,t,0,0,13,101,2021-09-15,1,1,0,0
21301268,8e Arrondissement,45.7436,4.86456,Entire home/apt,1.0,1.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
21303158,7e Arrondissement,45.74764,4.83831,Entire home/apt,2.0,2.0,$45.00,t,0,0,0,0,2021-09-15,1,1,0,0
21303888,2e Arrondissement,45.75413,4.83098,Entire home/apt,2.0,2.0,$119.00,t,0,0,0,0,2021-09-15,1,1,0,0
21308948,8e Arrondissement,45.73473,4.86671,Entire home/apt,,1.0,$25.00,t,0,0,0,0,2021-09-15,1,1,0,0
21321155,9e Arrondissement,45.7619,4.8078,Private room,1.0,1.0,$65.00,t,0,0,0,0,2021-09-15,2,0,2,0
21329314,5e Arrondissement,45.76483,4.82631,Entire home/apt,3.0,3.0,$60.00,t,0,0,0,0,2021-09-15,2,1,1,0
21329693,6e Arrondissement,45.76704,4.85599,Entire home/apt,1.0,1.0,$90.00,t,0,0,0,0,2021-09-15,1,1,0,0
21330621,2e Arrondissement,45.76554,4.83785,Private room,2.0,2.0,$49.00,t,0,0,0,0,2021-09-15,2,1,1,0
21334067,7e Arrondissement,45.7524,4.84559,Entire home/apt,,1.0,$25.00,t,0,0,0,0,2021-09-15,1,1,0,0
21343196,7e Arrondissement,45.75372,4.84199,Entire home/apt,2.0,2.0,$60.00,t,0,0,0,0,2021-09-15,1,1,0,0
21349400,2e Arrondissement,45.75432,4.83006,Entire home/apt,2.0,4.0,$400.00,t,0,0,0,0,2021-09-15,1,1,0,0
21350491,3e Arrondissement,45.75652,4.86549,Private room,1.0,1.0,$31.00,t,0,0,0,0,2021-09-15,1,0,1,0
21350680,1er Arrondissement,45.77005,4.83043,Entire home/apt,1.0,1.0,$35.00,t,0,0,0,0,2021-09-15,1,1,0,0
21352063,2e Arrondissement,45.75905,4.83128,Entire home/apt,,1.0,$86.00,t,1,4,11,241,2021-09-15,2,2,0,0
21352692,1er Arrondissement,45.77169,4.83461,Entire home/apt,1.0,2.0,$90.00,t,0,0,0,0,2021-09-15,1,1,0,0
21353313,7e Arrondissement,45.73744,4.82678,Entire home/apt,2.0,2.0,$65.00,t,0,0,0,0,2021-09-15,1,1,0,0
21353920,1er Arrondissement,45.76995,4.83211,Entire home/apt,,1.0,$73.00,t,2,2,6,6,2021-09-15,1,1,0,0
21356199,7e Arrondissement,45.7542,4.8446,Entire home/apt,1.0,2.0,$40.00,t,0,0,0,0,2021-09-15,1,1,0,0
21357325,2e Arrondissement,45.75619,4.82742,Private room,1.0,1.0,$45.00,t,14,38,64,154,2021-09-15,1,0,1,0
21359490,1er Arrondissement,45.76806,4.83262,Entire home/apt,1.0,2.0,$57.00,t,0,4,32,32,2021-09-15,2,2,0,0
21359769,5e Arrondissement,45.76517,4.82697,Entire home/apt,1.0,2.0,$66.00,t,0,0,10,10,2021-09-15,1,1,0,0
21359814,1er Arrondissement,45.76958,4.83781,Entire home/apt,1.0,2.0,$70.00,t,0,0,0,0,2021-09-15,1,1,0,0
21360099,1er Arrondissement,45.77289,4.83697,Entire home/apt,1.0,1.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
21361745,7e Arrondissement,45.74898,4.85068,Entire home/apt,2.0,3.0,$115.00,t,0,4,34,111,2021-09-15,1,1,0,0
21362215,2e Arrondissement,45.76124,4.83564,Private room,1.0,1.0,$18.00,t,0,0,0,0,2021-09-15,1,0,1,0
21363696,7e Arrondissement,45.73304,4.83695,Private room,1.0,1.0,$37.00,t,0,27,57,332,2021-09-15,1,0,1,0
21364011,6e Arrondissement,45.76644,4.85451,Entire home/apt,2.0,2.0,$51.00,t,0,0,0,0,2021-09-15,1,1,0,0
21364902,6e Arrondissement,45.76474,4.85303,Entire home/apt,3.0,3.0,$110.00,t,0,0,0,0,2021-09-15,1,1,0,0
21372812,7e Arrondissement,45.74531,4.84933,Entire home/apt,1.0,1.0,$120.00,f,0,0,0,0,2021-09-15,1,1,0,0
21372950,4e Arrondissement,45.77924,4.83577,Entire home/apt,1.0,1.0,$200.00,t,0,0,0,0,2021-09-15,1,1,0,0
21377573,6e Arrondissement,45.76886,4.85417,Entire home/apt,2.0,2.0,$100.00,t,0,0,0,0,2021-09-15,1,1,0,0
21377826,3e Arrondissement,45.75962,4.84902,Entire home/apt,2.0,2.0,$70.00,t,0,0,0,0,2021-09-15,1,1,0,0
21378102,5e Arrondissement,45.757,4.82497,Entire home/apt,,1.0,$45.00,t,0,0,0,0,2021-09-15,1,1,0,0
21380043,7e Arrondissement,45.75499,4.84254,Private room,1.0,1.0,$48.00,t,0,0,0,0,2021-09-15,1,0,1,0
21386865,2e Arrondissement,45.76172,4.8344,Entire home/apt,1.0,1.0,$48.00,t,0,0,0,0,2021-09-15,1,1,0,0
21387366,2e Arrondissement,45.74981,4.83019,Entire home/apt,,1.0,$61.00,t,2,10,31,31,2021-09-15,5,5,0,0
21387796,1er Arrondissement,45.76687,4.83319,Entire home/apt,3.0,3.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
21402550,8e Arrondissement,45.74085,4.85872,Entire home/apt,,2.0,$25.00,t,0,0,0,0,2021-09-15,1,1,0,0
21404001,3e Arrondissement,45.75677,4.84207,Entire home/apt,1.0,2.0,$51.00,t,0,0,0,0,2021-09-15,2,1,1,0
21407689,2e Arrondissement,45.76272,4.83365,Entire home/apt,2.0,3.0,$380.00,t,0,0,0,0,2021-09-15,1,1,0,0
21407734,7e Arrondissement,45.75171,4.8397,Entire home/apt,1.0,2.0,$80.00,t,0,0,0,0,2021-09-15,1,1,0,0
21417617,2e Arrondissement,45.75109,4.82798,Entire home/apt,,1.0,$60.00,t,0,11,26,26,2021-09-15,5,5,0,0
21418280,2e Arrondissement,45.75098,4.82983,Entire home/apt,,1.0,$58.00,t,2,17,38,38,2021-09-15,5,5,0,0
21421546,8e Arrondissement,45.74473,4.87238,Entire home/apt,1.0,2.0,$38.00,f,0,0,0,0,2021-09-15,1,1,0,0
21422889,2e Arrondissement,45.75535,4.82698,Entire home/apt,2.0,3.0,$200.00,t,0,0,0,0,2021-09-15,1,1,0,0
21422999,3e Arrondissement,45.75511,4.85412,Private room,1.0,2.0,$80.00,t,0,0,0,0,2021-09-15,1,0,1,0
21430275,8e Arrondissement,45.73505,4.85173,Entire home/apt,,1.0,$20.00,t,0,0,0,0,2021-09-15,1,1,0,0
21432765,1er Arrondissement,45.77165,4.81758,Entire home/apt,2.0,4.0,$198.00,t,27,57,87,177,2021-09-15,2,2,0,0
21432840,1er Arrondissement,45.76869,4.82534,Entire home/apt,1.0,3.0,$70.00,t,0,0,0,0,2021-09-15,1,1,0,0
21433586,6e Arrondissement,45.77061,4.86118,Entire home/apt,1.0,2.0,$68.00,t,0,0,0,0,2021-09-15,1,1,0,0
21447015,9e Arrondissement,45.78372,4.79636,Entire home/apt,1.0,1.0,$36.00,t,14,32,62,62,2021-09-15,1,1,0,0
21447667,6e Arrondissement,45.76799,4.8439,Entire home/apt,3.0,4.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
21448273,7e Arrondissement,45.75507,4.83996,Entire home/apt,1.0,1.0,$60.00,t,0,0,0,41,2021-09-15,1,1,0,0
21452165,5e Arrondissement,45.76671,4.82121,Entire home/apt,,1.0,$80.00,t,0,0,0,0,2021-09-15,1,1,0,0
21453311,6e Arrondissement,45.76818,4.84211,Entire home/apt,,2.0,$90.00,t,0,0,0,0,2021-09-15,1,1,0,0
21454540,2e Arrondissement,45.75059,4.83209,Entire home/apt,1.0,1.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
21456254,3e Arrondissement,45.75542,4.86624,Private room,1.0,1.0,$20.00,t,0,0,0,0,2021-09-15,1,0,1,0
21456519,3e Arrondissement,45.75877,4.84033,Entire home/apt,1.0,2.0,$80.00,t,0,0,0,0,2021-09-15,1,1,0,0
21459721,2e Arrondissement,45.75317,4.82785,Entire home/apt,2.0,2.0,$111.00,t,0,12,28,275,2021-09-15,1,1,0,0
21465703,2e Arrondissement,45.7492,4.8211,Entire home/apt,1.0,1.0,$126.00,t,18,46,74,331,2021-09-15,3,3,0,0
21470115,1er Arrondissement,45.77287,4.83478,Entire home/apt,1.0,1.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
21472886,1er Arrondissement,45.7693,4.83333,Private room,1.0,1.0,$40.00,t,0,0,0,0,2021-09-15,1,0,1,0
21479719,9e Arrondissement,45.79748,4.83058,Entire home/apt,2.0,3.0,$170.00,f,0,0,0,0,2021-09-15,1,1,0,0
21481656,2e Arrondissement,45.75311,4.8254,Private room,2.0,2.0,$120.00,t,0,0,0,0,2021-09-15,2,0,2,0
21482061,6e Arrondissement,45.76427,4.86352,Entire home/apt,1.0,1.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
21482314,4e Arrondissement,45.77911,4.83249,Entire home/apt,1.0,1.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
21484086,4e Arrondissement,45.77538,4.82851,Private room,1.0,1.0,$110.00,t,0,0,0,0,2021-09-15,1,0,1,0
21496728,3e Arrondissement,45.76221,4.84312,Entire home/apt,1.0,1.0,$100.00,t,27,57,87,177,2021-09-15,1,1,0,0
21498939,5e Arrondissement,45.75108,4.80816,Entire home/apt,2.0,3.0,$100.00,t,0,0,0,0,2021-09-15,1,1,0,0
21499565,2e Arrondissement,45.75406,4.83349,Entire home/apt,3.0,3.0,$110.00,t,0,0,0,0,2021-09-15,1,1,0,0
21499569,8e Arrondissement,45.73471,4.87256,Entire home/apt,1.0,2.0,$47.00,t,0,0,0,0,2021-09-15,1,1,0,0
21500047,1er Arrondissement,45.76973,4.83093,Entire home/apt,1.0,1.0,$64.00,t,0,0,3,28,2021-09-15,1,1,0,0
21501436,4e Arrondissement,45.77515,4.82485,Private room,1.0,1.0,$80.00,t,0,0,0,0,2021-09-15,1,0,1,0
21501843,1er Arrondissement,45.76633,4.82982,Entire home/apt,1.0,1.0,$59.00,t,0,0,0,0,2021-09-15,1,1,0,0
21507170,7e Arrondissement,45.74815,4.85493,Entire home/apt,2.0,2.0,$43.00,t,0,0,0,0,2021-09-15,1,1,0,0
21508876,2e Arrondissement,45.74575,4.81886,Entire home/apt,2.0,2.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
21508977,3e Arrondissement,45.75023,4.86604,Private room,1.0,1.0,$37.00,t,8,20,43,43,2021-09-15,3,1,2,0
21509515,7e Arrondissement,45.74906,4.8483,Private room,1.0,1.0,$90.00,t,0,0,0,0,2021-09-15,1,0,1,0
21510929,9e Arrondissement,45.77397,4.80615,Entire home/apt,1.0,1.0,$30.00,t,0,0,0,0,2021-09-15,1,1,0,0
21520512,8e Arrondissement,45.74341,4.86857,Entire home/apt,,1.0,$55.00,t,0,0,0,0,2021-09-15,1,1,0,0
21521285,3e Arrondissement,45.75612,4.84327,Private room,1.0,1.0,$35.00,t,0,0,0,0,2021-09-15,2,1,1,0
21522181,1er Arrondissement,45.76802,4.83681,Entire home/apt,2.0,5.0,$108.00,t,8,31,60,60,2021-09-15,1,1,0,0
21527166,3e Arrondissement,45.75579,4.84762,Entire home/apt,,2.0,$80.00,t,0,0,0,0,2021-09-15,1,1,0,0
21527448,4e Arrondissement,45.77893,4.83175,Entire home/apt,,1.0,$30.00,t,0,0,0,0,2021-09-15,2,2,0,0
21528548,1er Arrondissement,45.77197,4.82718,Entire home/apt,1.0,2.0,$59.00,t,0,0,0,0,2021-09-15,1,1,0,0
21528773,7e Arrondissement,45.73528,4.84048,Entire home/apt,1.0,2.0,$45.00,t,0,0,0,0,2021-09-15,1,1,0,0
21532075,6e Arrondissement,45.76704,4.84454,Private room,1.0,1.0,$30.00,t,0,0,0,137,2021-09-15,4,0,4,0
21533600,1er Arrondissement,45.77223,4.83702,Entire home/apt,1.0,1.0,$55.00,t,0,0,0,0,2021-09-15,1,1,0,0
21533705,3e Arrondissement,45.75235,4.85773,Entire home/apt,2.0,1.0,$200.00,t,0,0,0,0,2021-09-15,1,1,0,0
21536058,8e Arrondissement,45.73351,4.85171,Private room,2.0,3.0,$35.00,t,0,0,0,0,2021-09-15,2,0,2,0
21536423,2e Arrondissement,45.76073,4.83071,Entire home/apt,1.0,1.0,$240.00,t,0,0,0,0,2021-09-15,2,2,0,0
21539134,1er Arrondissement,45.7682,4.81855,Entire home/apt,,1.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
21542246,2e Arrondissement,45.74641,4.82342,Entire home/apt,1.0,1.0,$75.00,t,16,44,74,348,2021-09-15,2,2,0,0
21542745,8e Arrondissement,45.74469,4.86584,Private room,1.0,1.0,$52.00,t,0,0,0,0,2021-09-15,1,0,1,0
21543179,7e Arrondissement,45.74385,4.83506,Private room,1.0,1.0,$35.00,t,0,0,0,0,2021-09-15,1,0,1,0
21543480,8e Arrondissement,45.73408,4.85102,Private room,1.0,1.0,$30.00,t,0,0,0,0,2021-09-15,2,0,2,0
21543858,1er Arrondissement,45.76998,4.83565,Entire home/apt,1.0,1.0,$55.00,t,0,0,0,0,2021-09-15,1,1,0,0
21544080,7e Arrondissement,45.75409,4.84197,Entire home/apt,1.0,1.0,$45.00,t,0,0,0,0,2021-09-15,1,1,0,0
21545890,2e Arrondissement,45.75837,4.83243,Entire home/apt,1.0,1.0,$240.00,t,0,0,0,0,2021-09-15,2,2,0,0
21546095,2e Arrondissement,45.75457,4.83452,Entire home/apt,2.0,2.0,$100.00,t,0,0,0,0,2021-09-15,1,1,0,0
21546707,3e Arrondissement,45.7593,4.8419,Entire home/apt,1.0,1.0,$130.00,t,23,53,83,173,2021-09-15,1,1,0,0
21548395,3e Arrondissement,45.75894,4.84019,Entire home/apt,1.0,1.0,$100.00,t,0,0,0,0,2021-09-15,1,1,0,0
21548724,7e Arrondissement,45.7514,4.84467,Entire home/apt,2.0,2.0,$90.00,t,0,0,0,0,2021-09-15,2,1,1,0
21550893,7e Arrondissement,45.75443,4.8412,Private room,1.0,1.0,$52.00,t,9,15,35,109,2021-09-15,2,0,2,0
21554622,7e Arrondissement,45.74262,4.84764,Entire home/apt,2.0,2.0,$100.00,t,0,0,0,0,2021-09-15,1,1,0,0
21555194,3e Arrondissement,45.75553,4.8475,Private room,1.0,1.0,$25.00,t,0,0,0,0,2021-09-15,1,0,1,0
21556845,2e Arrondissement,45.74644,4.82128,Entire home/apt,1.0,1.0,$120.00,t,0,0,0,0,2021-09-15,1,1,0,0
21558819,1er Arrondissement,45.76951,4.83485,Entire home/apt,1.0,2.0,$65.00,t,0,0,0,0,2021-09-15,1,1,0,0
21559979,7e Arrondissement,45.75503,4.84127,Entire home/apt,,1.0,$90.00,t,0,0,0,0,2021-09-15,1,1,0,0
21560289,1er Arrondissement,45.77122,4.82607,Entire home/apt,3.0,5.0,$104.00,t,6,27,52,52,2021-09-15,1,1,0,0
21562984,4e Arrondissement,45.77717,4.83901,Entire home/apt,1.0,2.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
21569625,7e Arrondissement,45.75368,4.8423,Entire home/apt,1.0,2.0,$225.00,t,0,0,0,0,2021-09-15,1,1,0,0
21570665,3e Arrondissement,45.75696,4.86488,Entire home/apt,1.0,1.0,$180.00,t,0,0,0,0,2021-09-15,1,1,0,0
21570802,3e Arrondissement,45.76275,4.84168,Entire home/apt,3.0,3.0,$350.00,t,0,0,0,0,2021-09-15,4,1,3,0
21571012,7e Arrondissement,45.75296,4.8412,Entire home/apt,1.0,2.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
21573889,1er Arrondissement,45.77224,4.82908,Entire home/apt,2.0,4.0,$340.00,t,0,0,0,0,2021-09-15,2,1,1,0
21585876,6e Arrondissement,45.77018,4.85963,Entire home/apt,1.0,2.0,$80.00,t,0,0,0,0,2021-09-15,1,1,0,0
21587228,6e Arrondissement,45.76804,4.85569,Private room,1.0,1.0,$30.00,t,0,0,0,0,2021-09-15,1,0,1,0
21587229,1er Arrondissement,45.77006,4.82978,Entire home/apt,1.0,1.0,$79.00,t,18,48,78,216,2021-09-15,2,2,0,0
21588031,1er Arrondissement,45.76887,4.83379,Entire home/apt,3.0,6.0,$500.00,t,0,0,0,0,2021-09-15,2,2,0,0
21590546,2e Arrondissement,45.74219,4.81569,Entire home/apt,1.0,1.0,$185.00,t,0,0,0,0,2021-09-15,1,1,0,0
21592162,3e Arrondissement,45.75327,4.85641,Entire home/apt,1.0,2.0,$41.00,t,0,0,0,0,2021-09-15,1,1,0,0
21593979,3e Arrondissement,45.75373,4.85849,Private room,1.0,1.0,$40.00,t,0,0,0,0,2021-09-15,1,0,1,0
21599377,7e Arrondissement,45.7412,4.85344,Entire home/apt,1.0,2.0,$50.00,f,0,0,0,0,2021-09-15,1,1,0,0
21601570,2e Arrondissement,45.76475,4.83653,Entire home/apt,1.0,1.0,$180.00,t,0,0,0,0,2021-09-15,1,1,0,0
21601798,3e Arrondissement,45.7625,4.85182,Entire home/apt,1.0,0.0,$62.00,t,13,29,49,310,2021-09-15,2,2,0,0
21601849,8e Arrondissement,45.74018,4.86441,Entire home/apt,1.0,1.0,$45.00,t,0,0,0,0,2021-09-15,1,1,0,0
21602735,1er Arrondissement,45.76644,4.83228,Entire home/apt,1.0,2.0,$65.00,t,0,0,0,0,2021-09-15,1,1,0,0
21604002,1er Arrondissement,45.76714,4.82869,Private room,1.0,1.0,$35.00,t,0,0,0,0,2021-09-15,2,1,1,0
21605173,4e Arrondissement,45.77455,4.82483,Entire home/apt,,1.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
21610569,1er Arrondissement,45.76756,4.83416,Private room,1.0,1.0,$25.00,t,0,0,0,0,2021-09-15,1,0,1,0
21613311,5e Arrondissement,45.75269,4.80445,Private room,1.0,1.0,$85.00,t,0,0,0,0,2021-09-15,1,0,1,0
21614918,1er Arrondissement,45.77119,4.82631,Private room,1.0,0.0,$60.00,t,0,0,0,0,2021-09-15,1,0,1,0
21617415,1er Arrondissement,45.77054,4.83312,Entire home/apt,2.0,2.0,$220.00,t,0,0,0,0,2021-09-15,1,1,0,0
21619952,4e Arrondissement,45.78174,4.83241,Entire home/apt,2.0,2.0,$170.00,t,0,0,0,0,2021-09-15,1,1,0,0
21621103,3e Arrondissement,45.75697,4.86828,Entire home/apt,1.0,2.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
21627041,7e Arrondissement,45.7354,4.83052,Private room,1.0,1.0,$53.00,t,0,15,40,107,2021-09-15,1,0,1,0
21629722,3e Arrondissement,45.76214,4.86451,Entire home/apt,1.0,1.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
21631782,4e Arrondissement,45.78807,4.81709,Entire home/apt,1.0,2.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
21635113,3e Arrondissement,45.75707,4.84129,Entire home/apt,1.0,2.0,$65.00,t,0,0,0,0,2021-09-15,1,1,0,0
21638063,3e Arrondissement,45.75599,4.84276,Entire home/apt,1.0,1.0,$87.00,t,0,0,0,0,2021-09-15,1,1,0,0
21638196,8e Arrondissement,45.73176,4.87972,Entire home/apt,2.0,3.0,$100.00,t,0,0,4,4,2021-09-15,1,1,0,0
21638459,3e Arrondissement,45.75661,4.84669,Entire home/apt,1.0,2.0,$80.00,t,0,0,0,0,2021-09-15,2,1,1,0
21639623,9e Arrondissement,45.77567,4.80031,Entire home/apt,2.0,3.0,$140.00,t,0,0,0,0,2021-09-15,2,2,0,0
21640014,9e Arrondissement,45.77604,4.8047,Entire home/apt,2.0,3.0,$75.00,t,0,0,0,0,2021-09-15,1,1,0,0
21640973,7e Arrondissement,45.75272,4.83843,Entire home/apt,2.0,2.0,$30.00,f,0,0,0,0,2021-09-15,1,1,0,0
21641023,3e Arrondissement,45.75484,4.8483,Entire home/apt,1.0,1.0,$45.00,t,0,0,0,0,2021-09-15,1,1,0,0
