id_mutation,date_mutation,nature_mutation,price,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,nom_commune,code_departement,lot1_surface_carrez,surface_reelle_bati,type_local,nombre_pieces_principales,surface_terrain,longitude,latitude
2020-678121,2020-06-15,Vente,135000.0,5,,RUE FERRANDIERE,2735,69002,Lyon 2e Arrondissement,69,19.6,,Dépendance,0,0.0,4.83366,45.76248
2020-678123,2020-06-11,Vente,190377.0,7,,RUE PLASSON ET CHAIZE,5550,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.81666,45.79085
2020-678123,2020-06-11,Vente,190377.0,7,,RUE PLASSON ET CHAIZE,5550,69009,Lyon 9e Arrondissement,69,76.98,76.0,Appartement,4,0.0,4.81666,45.79085
2020-678124,2020-06-03,Vente,65000.0,24,,AV JOANNES MASSET,3885,69009,Lyon 9e Arrondissement,69,,47.0,Local industriel. commercial ou assimilé,0,0.0,4.79902,45.76995
2020-678124,2020-06-03,Vente,65000.0,24,,AV JOANNES MASSET,3885,69009,Lyon 9e Arrondissement,69,,12.0,Local industriel. commercial ou assimilé,0,0.0,4.79853,45.77094
2020-678124,2020-06-03,Vente,65000.0,24,,AV JOANNES MASSET,3885,69009,Lyon 9e Arrondissement,69,,12.0,Local industriel. commercial ou assimilé,0,0.0,4.79853,45.77094
2020-678125,2020-06-22,Vente,1.0,18,,RUE SEGUIN,6715,69002,Lyon 2e Arrondissement,69,,,,0,255.0,4.82153,45.74512
2020-678125,2020-06-22,Vente,1.0,18,,RUE SEGUIN,6715,69002,Lyon 2e Arrondissement,69,,,,0,23.0,4.82137,45.74521
2020-678125,2020-06-22,Vente,1.0,22,,RUE SEGUIN,6715,69002,Lyon 2e Arrondissement,69,,,,0,7.0,4.82136,45.74518
2020-678125,2020-06-22,Vente,1.0,18,,QUAI RAMBAUD,5900,69002,Lyon 2e Arrondissement,69,,,,0,503.0,4.81741,45.74538
2020-678125,2020-06-22,Vente,1.0,5,,CRS BAYARD,0730,69002,Lyon 2e Arrondissement,69,,,,0,350.0,4.8194,45.74495
2020-678125,2020-06-22,Vente,1.0,12,,RUE BICHAT,0905,69002,Lyon 2e Arrondissement,69,,,,0,120.0,4.81973,45.74482
2020-678125,2020-06-22,Vente,1.0,12,,RUE BICHAT,0905,69002,Lyon 2e Arrondissement,69,,,,0,269.0,4.81983,45.74493
2020-678125,2020-06-22,Vente,1.0,12,,RUE BICHAT,0905,69002,Lyon 2e Arrondissement,69,,,,0,344.0,4.82005,45.74468
2020-678125,2020-06-22,Vente,1.0,12,,RUE BICHAT,0905,69002,Lyon 2e Arrondissement,69,,,,0,203.0,4.82045,45.74451
2020-678125,2020-06-22,Vente,1.0,12,,RUE BICHAT,0905,69002,Lyon 2e Arrondissement,69,,,,0,21.0,4.82193,45.74624
2020-678125,2020-06-22,Vente,1.0,12,,RUE BICHAT,0905,69002,Lyon 2e Arrondissement,69,,,,0,51.0,4.82139,45.74556
2020-678125,2020-06-22,Vente,1.0,0,,RUE BICHAT,0905,69002,Lyon 2e Arrondissement,69,,,,0,1706.0,4.82083,45.74561
2020-678125,2020-06-22,Vente,1.0,12,,RUE BICHAT,0905,69002,Lyon 2e Arrondissement,69,,,,0,2557.0,4.82045,45.74567
2020-678125,2020-06-22,Vente,1.0,12,,RUE BICHAT,0905,69002,Lyon 2e Arrondissement,69,,,,0,158.0,4.82138,45.74647
2020-678125,2020-06-22,Vente,1.0,0,,RUE BICHAT,0905,69002,Lyon 2e Arrondissement,69,,,,0,955.0,4.82125,45.74547
2020-678125,2020-06-22,Vente,1.0,16,,QUAI RAMBAUD,5900,69002,Lyon 2e Arrondissement,69,,,,0,714.0,4.81763,45.7453
2020-678125,2020-06-22,Vente,1.0,0,,RUE BICHAT,0905,69002,Lyon 2e Arrondissement,69,,,,0,151.0,4.82087,45.74669
2020-678125,2020-06-22,Vente,1.0,12,,RUE BICHAT,0905,69002,Lyon 2e Arrondissement,69,,,,0,301.0,4.82052,45.74622
2020-678125,2020-06-22,Vente,1.0,12,,RUE BICHAT,0905,69002,Lyon 2e Arrondissement,69,,,,0,1028.0,4.82002,45.74566
2020-678125,2020-06-22,Vente,1.0,12,,RUE BICHAT,0905,69002,Lyon 2e Arrondissement,69,,,,0,126.0,4.8207,45.74615
2020-678125,2020-06-22,Vente,1.0,12,,RUE BICHAT,0905,69002,Lyon 2e Arrondissement,69,,,,0,169.0,4.82021,45.74558
2020-678125,2020-06-22,Vente,1.0,12,,RUE BICHAT,0905,69002,Lyon 2e Arrondissement,69,,,,0,547.0,4.81994,45.74552
2020-678125,2020-06-22,Vente,1.0,12,,RUE BICHAT,0905,69002,Lyon 2e Arrondissement,69,,,,0,447.0,4.82005,45.74524
2020-678125,2020-06-22,Vente,1.0,0,,QUAI RAMBAUD,5900,69002,Lyon 2e Arrondissement,69,,,,0,56.0,4.81611,45.74531
2020-678125,2020-06-22,Vente,1.0,0,,QUAI RAMBAUD,5900,69002,Lyon 2e Arrondissement,69,,,,0,81.0,4.81595,45.74512
2020-678125,2020-06-22,Vente,1.0,0,,QUAI RAMBAUD,5900,69002,Lyon 2e Arrondissement,69,,,,0,217.0,4.81631,45.74556
2020-678127,2020-06-11,Vente,5000.0,43,,RUE DE LA BOURSE,1100,69002,Lyon 2e Arrondissement,69,,132.0,Appartement,5,0.0,4.83703,45.76439
2020-678129,2020-07-02,Vente,300000.0,15,,RUE CASIMIR PERIER,1290,69002,Lyon 2e Arrondissement,69,,49.0,Appartement,2,0.0,4.82132,45.74257
2020-678129,2020-07-02,Vente,300000.0,15,,RUE CASIMIR PERIER,1290,69002,Lyon 2e Arrondissement,69,,30.0,Appartement,1,0.0,4.82132,45.74257
2020-678130,2020-06-04,Vente,157410.0,7,,RUE PLASSON ET CHAIZE,5550,69009,Lyon 9e Arrondissement,69,61.52,61.0,Appartement,3,0.0,4.81666,45.79085
2020-678130,2020-06-04,Vente,157410.0,7,,RUE PLASSON ET CHAIZE,5550,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.81666,45.79085
2020-678132,2020-06-25,Vente,195000.0,20,,RUE GEORGES MARTIN WITKOWSKI,3115,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.7875,45.74779
2020-678132,2020-06-25,Vente,195000.0,38,,RUE GEORGES MARTIN WITKOWSKI,3115,69005,Lyon 5e Arrondissement,69,,56.0,Appartement,3,0.0,4.7875,45.74779
2020-678134,2020-06-17,Vente,415000.0,6,,RUE HENRI GORJUS,3505,69004,Lyon 4e Arrondissement,69,,11.0,Appartement,1,0.0,4.82399,45.77533
2020-678134,2020-06-17,Vente,415000.0,6,,RUE HENRI GORJUS,3505,69004,Lyon 4e Arrondissement,69,95.43,100.0,Appartement,5,0.0,4.82399,45.77533
2020-678136,2020-06-11,Vente,504400.0,16,,RUE DES CAPUCINS,1245,69001,Lyon 1er Arrondissement,69,100.72,80.0,Appartement,4,0.0,4.83429,45.76929
2020-678137,2020-06-15,Vente,147000.0,2,,QUAI ARLOING,0470,69009,Lyon 9e Arrondissement,69,,111.0,Local industriel. commercial ou assimilé,0,0.0,4.80874,45.77349
2020-678138,2020-06-15,Vente,70000.0,2,,QUAI ARLOING,0470,69009,Lyon 9e Arrondissement,69,,111.0,Local industriel. commercial ou assimilé,0,0.0,4.80874,45.77349
2020-678139,2020-06-12,Vente,172800.0,103,,RUE DU BOURBONNAIS,1065,69009,Lyon 9e Arrondissement,69,35.93,36.0,Appartement,2,0.0,4.79365,45.77335
2020-678139,2020-06-12,Vente,172800.0,103,,RUE DU BOURBONNAIS,1065,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.79365,45.77335
2020-678141,2020-06-26,Vente,30000.0,19,,AV BARTHELEMY BUYER,0680,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.81099,45.75819
2020-678142,2020-06-15,Vente,270000.0,10,,RUE DUHAMEL,2370,69002,Lyon 2e Arrondissement,69,,64.0,Local industriel. commercial ou assimilé,0,0.0,4.82948,45.74997
2020-678142,2020-06-15,Vente,270000.0,10,,RUE DUHAMEL,2370,69002,Lyon 2e Arrondissement,69,,146.0,Appartement,4,0.0,4.82948,45.74997
2020-678142,2020-06-15,Vente,270000.0,10,,RUE DUHAMEL,2370,69002,Lyon 2e Arrondissement,69,114.79,125.0,Local industriel. commercial ou assimilé,0,0.0,4.82948,45.74997
2020-678143,2020-06-16,Vente,940000.0,32,,GDE RUE DE LA CROIX ROUSSE,2015,69004,Lyon 4e Arrondissement,69,,119.0,Local industriel. commercial ou assimilé,0,203.0,4.83245,45.77819
2020-678143,2020-06-16,Vente,940000.0,32,,GDE RUE DE LA CROIX ROUSSE,2015,69004,Lyon 4e Arrondissement,69,,59.0,Local industriel. commercial ou assimilé,0,203.0,4.83245,45.77819
2020-678143,2020-06-16,Vente,940000.0,32,,GDE RUE DE LA CROIX ROUSSE,2015,69004,Lyon 4e Arrondissement,69,,39.0,Appartement,2,203.0,4.83245,45.77819
2020-678143,2020-06-16,Vente,940000.0,32,,GDE RUE DE LA CROIX ROUSSE,2015,69004,Lyon 4e Arrondissement,69,,67.0,Appartement,2,203.0,4.83245,45.77819
2020-678143,2020-06-16,Vente,940000.0,32,,GDE RUE DE LA CROIX ROUSSE,2015,69004,Lyon 4e Arrondissement,69,,42.0,Appartement,2,203.0,4.83245,45.77819
2020-678146,2020-06-23,Vente,220000.0,12,T,RUE DE TOURVIELLE,7072,69005,Lyon 5e Arrondissement,69,72.85,78.0,Appartement,3,0.0,4.79275,45.75401
2020-678146,2020-06-23,Vente,220000.0,12,,RUE DE TOURVIELLE,7072,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.79275,45.75401
2020-678158,2020-06-15,Vente,1044750.0,14,,RUE BODIN,0940,69001,Lyon 1er Arrondissement,69,,,,0,0.0,4.83516,45.77321
2020-678160,2020-06-15,Vente,650000.0,22,,RUE LAINERIE,4100,69005,Lyon 5e Arrondissement,69,,190.0,Local industriel. commercial ou assimilé,0,0.0,4.82799,45.76468
2020-678162,2020-06-30,Vente,250000.0,42,,MTE DE LA GRANDE COTE,3305,69001,Lyon 1er Arrondissement,69,,54.0,Appartement,2,0.0,4.83119,45.77162
2020-678163,2020-06-25,Vente,440000.0,16,,RUE DU PLAT,5585,69002,Lyon 2e Arrondissement,69,199.76,120.0,Local industriel. commercial ou assimilé,0,0.0,4.82889,45.75789
2020-678166,2020-06-10,Vente,175700.0,28,,RUE VALENTIN COUTURIER,7230,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.82726,45.77649
2020-678166,2020-06-10,Vente,175700.0,28,,RUE VALENTIN COUTURIER,7230,69004,Lyon 4e Arrondissement,69,,36.0,Appartement,2,0.0,4.82726,45.77649
2020-678167,2020-06-11,Vente,578000.0,30,,RUE CHAZIERE,1600,69004,Lyon 4e Arrondissement,69,,116.0,Appartement,4,0.0,4.81852,45.77569
2020-678167,2020-06-11,Vente,578000.0,30,,RUE CHAZIERE,1600,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.81852,45.77569
2020-678169,2020-06-10,Vente,332000.0,53,,RUE PIERRE AUDRY,5450,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.80694,45.76506
2020-678169,2020-06-10,Vente,332000.0,53,,RUE PIERRE AUDRY,5450,69009,Lyon 9e Arrondissement,69,88.09,88.0,Appartement,4,0.0,4.80694,45.76506
2020-678172,2020-06-22,Vente,6195752.0,12,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,76.0,Appartement,3,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,12,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,42.0,Appartement,2,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,12,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,12,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,86.0,Appartement,4,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,14,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,147.0,Appartement,6,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,12,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,87.0,Appartement,4,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,92.0,Appartement,4,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,12,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,42.0,Appartement,2,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,14,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,14,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,12,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,14,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,87.0,Appartement,4,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,14,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,12,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,12,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,42.0,Appartement,2,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,12,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,14,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,76.0,Appartement,3,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,12,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,76.0,Appartement,3,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,12,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,14,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,25.0,Appartement,1,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,14,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,87.0,Appartement,4,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,12,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,87.0,Appartement,4,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,14,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,14,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,14,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,14,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,42.0,Appartement,2,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,25.0,Appartement,1,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,12,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,87.0,Appartement,4,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,12,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,76.0,Appartement,3,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,14,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,14,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,87.0,Appartement,4,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,92.0,Appartement,4,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,14,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,42.0,Appartement,2,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,14,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,87.0,Appartement,4,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,16,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.8182,45.77183
2020-678172,2020-06-22,Vente,6195752.0,12,,BD DE LA CROIX-ROUSSE,2005,69001,Lyon 1er Arrondissement,69,,87.0,Appartement,4,0.0,4.8182,45.77183
2020-678173,2020-06-30,Vente,325700.0,3,,RUE MOTTET DE GERANDO,4935,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.83583,45.77401
2020-678173,2020-06-30,Vente,325700.0,3,,RUE MOTTET DE GERANDO,4935,69001,Lyon 1er Arrondissement,69,58.4,61.0,Appartement,2,0.0,4.83583,45.77401
2020-678174,2020-06-05,Vente,135000.0,1,,RUE DOCTEUR AUGROS,2200,69005,Lyon 5e Arrondissement,69,30.91,30.0,Appartement,1,0.0,4.82788,45.76669
2020-678176,2020-06-24,Vente,10000.0,35,,RUE JACQUES - LOUIS HENON,3465,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.82861,45.77936
2020-678179,2020-06-08,Vente,1156500.0,13,,RUE TROUVEE,7185,69005,Lyon 5e Arrondissement,69,149.43,142.0,Maison,7,0.0,4.81209,45.75541
2020-678180,2020-07-02,Vente,330000.0,2,,RUE LOUIS THEVENET,4355,69004,Lyon 4e Arrondissement,69,,63.0,Appartement,3,0.0,4.83776,45.77694
2020-678181,2020-06-26,Vente,370000.0,1,,RUE DU PLAT,5585,69002,Lyon 2e Arrondissement,69,63.76,60.0,Appartement,3,0.0,4.83015,45.75882
2020-678183,2020-07-06,Vente,270000.0,5,B,RUE DES TUILERIES,7190,69009,Lyon 9e Arrondissement,69,54.03,52.0,Appartement,3,0.0,4.80471,45.77253
2020-678185,2020-06-25,Vente,40000.0,16,,RUE DU PLAT,5585,69002,Lyon 2e Arrondissement,69,33.34,,Dépendance,0,0.0,4.82889,45.75789
2020-678187,2020-06-16,Vente,73500.0,12,,RUE LOUIS THEVENET,4355,69004,Lyon 4e Arrondissement,69,12.49,,Dépendance,0,0.0,4.83801,45.77895
2020-678189,2020-06-30,Vente,177600.0,43,,RUE DOC ALBERIC PONT,2193,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.80086,45.75119
2020-678189,2020-06-30,Vente,177600.0,43,,RUE DOC ALBERIC PONT,2193,69005,Lyon 5e Arrondissement,69,,53.0,Appartement,3,0.0,4.80086,45.75119
2020-678191,2020-06-17,Vente,505780.0,32,,RUE GRENETTE,3345,69002,Lyon 2e Arrondissement,69,,87.0,Appartement,3,0.0,4.83521,45.76332
2020-678192,2020-06-22,Vente,200000.0,10,,RUE DENFERT ROCHEREAU,2130,69004,Lyon 4e Arrondissement,69,,99.0,Local industriel. commercial ou assimilé,0,0.0,4.82411,45.77461
2020-678197,2020-06-09,Vente,80975.0,9,,RUE DE LA GARDE,3003,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.79099,45.75938
2020-678197,2020-06-09,Vente,80975.0,9,,RUE DE LA GARDE,3003,69005,Lyon 5e Arrondissement,69,,75.0,Appartement,4,0.0,4.79099,45.75938
2020-678197,2020-06-09,Vente,80975.0,9,,RUE DE LA GARDE,3003,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.79099,45.75938
2020-678198,2020-06-18,Vente,500000.0,31,,RUE DU BAT D ARGENT,0700,69001,Lyon 1er Arrondissement,69,102.62,110.0,Appartement,3,0.0,4.83766,45.76632
2020-678199,2020-06-22,Vente,238910.0,90,,RUE COMMANDANT CHARCOT,1825,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.79753,45.75117
2020-678199,2020-06-22,Vente,238910.0,90,,RUE COMMANDANT CHARCOT,1825,69005,Lyon 5e Arrondissement,69,,72.0,Appartement,4,0.0,4.79753,45.75117
2020-678200,2020-06-26,Vente,319900.0,74,,QUAI JOSEPH GILLET,3901,69004,Lyon 4e Arrondissement,69,,64.0,Appartement,3,0.0,4.81799,45.78583
2020-678200,2020-06-26,Vente,319900.0,74,,QUAI JOSEPH GILLET,3901,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.81799,45.78583
2020-678204,2020-06-17,Vente,219000.0,19,,RUE PIERRE BLANC,5460,69001,Lyon 1er Arrondissement,69,52.12,35.0,Appartement,1,0.0,4.82794,45.77114
2020-678206,2020-06-30,Vente,450000.0,25,,RUE TABLES CLAUDIENNES,6880,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.83182,45.77097
2020-678206,2020-06-30,Vente,450000.0,25,,RUE TABLES CLAUDIENNES,6880,69001,Lyon 1er Arrondissement,69,,86.0,Appartement,4,0.0,4.83182,45.77097
2020-678207,2020-06-24,Vente,197000.0,18,,RUE DE LA CLAIRE,1665,69009,Lyon 9e Arrondissement,69,41.38,41.0,Appartement,2,0.0,4.8056,45.78033
2020-678207,2020-06-24,Vente,197000.0,18,,RUE DE LA CLAIRE,1665,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.8056,45.78033
2020-678208,2020-06-12,Vente,120000.0,7,,RUE DE LA CHAPELLE,1445,69009,Lyon 9e Arrondissement,69,31.87,32.0,Appartement,1,0.0,4.7901,45.76487
2020-678209,2020-06-22,Vente,198500.0,14,,RUE LAURE DIEBOLD,4153,69009,Lyon 9e Arrondissement,69,44.74,44.0,Appartement,2,0.0,4.8022,45.77771
2020-678211,2020-06-26,Vente,327000.0,18,,RUE ROGER SALENGRO,6100,69009,Lyon 9e Arrondissement,69,62.03,64.0,Appartement,3,0.0,4.80644,45.77794
2020-678214,2020-06-10,Vente,360000.0,4,,AV JOANNES MASSET,3885,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.79974,45.77244
2020-678214,2020-06-10,Vente,360000.0,4,,AV JOANNES MASSET,3885,69009,Lyon 9e Arrondissement,69,69.09,68.0,Appartement,3,0.0,4.79974,45.77244
2020-678218,2020-06-11,Vente,330000.0,4,,RUE VAUBECOUR,7275,69002,Lyon 2e Arrondissement,69,60.43,58.0,Appartement,2,0.0,4.82691,45.75535
