id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,lot1_surface_carrez,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude
2018-949682,2018-10-18,Vente,210000.0,,,BASSE VIALLIERE,B005,69420.0,69007,Ampuis,69,,,,169.0,4.82994,45.50152
2018-949682,2018-10-18,Vente,210000.0,,,BASSE VIALLIERE,B005,69420.0,69007,Ampuis,69,,,,18.0,4.829556,45.501673
2018-949810,2018-11-05,Vente,45000.0,,,LE VAGNOT,B099,69420.0,69007,Ampuis,69,,,,330.0,4.810926,45.485659
2018-949838,2018-10-31,Vente,750000.0,,,COTE BODIN,B037,69420.0,69007,Ampuis,69,,,,2560.0,4.811685,45.494556
2018-949838,2018-10-31,Vente,750000.0,,,COTE BODIN,B037,69420.0,69007,Ampuis,69,,,,5.0,4.811773,45.494463
2018-949838,2018-10-31,Vente,750000.0,,,COTE BODIN,B037,69420.0,69007,Ampuis,69,,,,2235.0,4.812277,45.494898
2018-949838,2018-10-31,Vente,750000.0,,,COTE BODIN,B037,69420.0,69007,Ampuis,69,,,,485.0,4.812467,45.494929
2018-949838,2018-10-31,Vente,750000.0,,,COTE BODIN,B037,69420.0,69007,Ampuis,69,,,,16980.0,4.813079,45.495308
2018-949838,2018-10-31,Vente,750000.0,,,COTE BODIN,B037,69420.0,69007,Ampuis,69,,,,315.0,4.812692,45.494569
2018-949838,2018-10-31,Vente,750000.0,,,COTE BODIN,B037,69420.0,69007,Ampuis,69,,,,1325.0,4.812459,45.494364
2018-950008,2018-11-19,Vente,363000.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,,,1028.0,4.809992,45.488837
2018-950035,2018-11-19,Vente en l'état futur d'achèvement,354000.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,,,,4.809992,45.488837
2018-950036,2018-11-19,Vente,2036188.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,,,,4.809992,45.488837
2018-950036,2018-11-19,Vente,2036188.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,,0.0,,4.809992,45.488837
2018-950036,2018-11-19,Vente,2036188.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,,0.0,,4.809992,45.488837
2018-950036,2018-11-19,Vente,2036188.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,,0.0,,4.809992,45.488837
2018-950036,2018-11-19,Vente,2036188.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,,0.0,,4.809992,45.488837
2018-950036,2018-11-19,Vente,2036188.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,,0.0,,4.809992,45.488837
2018-950036,2018-11-19,Vente,2036188.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,,0.0,,4.809992,45.488837
2018-950036,2018-11-19,Vente,2036188.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,,0.0,,4.809992,45.488837
2018-950036,2018-11-19,Vente,2036188.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,,0.0,,4.809992,45.488837
2018-950036,2018-11-19,Vente,2036188.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,,0.0,,4.809992,45.488837
2018-950036,2018-11-19,Vente,2036188.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,,0.0,,4.809992,45.488837
2018-950036,2018-11-19,Vente,2036188.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,,0.0,,4.809992,45.488837
2018-950036,2018-11-19,Vente,2036188.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,,0.0,,4.809992,45.488837
2018-950036,2018-11-19,Vente,2036188.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,,0.0,,4.809992,45.488837
2018-950081,2018-12-04,Vente,64050.0,,,COGNET,B029,69420.0,69007,Ampuis,69,,,,1190.0,4.834514,45.507674
2018-950081,2018-12-04,Vente,64050.0,,,COGNET,B029,69420.0,69007,Ampuis,69,,,,640.0,4.834174,45.508474
2018-950263,2018-12-03,Vente en l'état futur d'achèvement,195156.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,,,,4.809992,45.488837
2018-950263,2018-12-03,Vente en l'état futur d'achèvement,195156.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,20.0,0.0,,4.809992,45.488837
2018-950263,2018-12-03,Vente en l'état futur d'achèvement,195156.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,13.0,0.0,,4.809992,45.488837
2018-956974,2018-04-19,Vente,12000.0,,,MATILLON,B025,69490.0,69008,Ancy,69,,,,6211.0,4.492368,45.827609
2018-956974,2018-04-19,Vente,12000.0,,,MATILLON,B025,69490.0,69008,Ancy,69,,,,3748.0,4.492993,45.828494
2018-956974,2018-04-19,Vente,12000.0,,,CROIX MURIER,B014,69490.0,69008,Ancy,69,,,,3537.0,4.498034,45.830035
2018-956974,2018-04-19,Vente,12000.0,,,CROIX MURIER,B014,69490.0,69008,Ancy,69,,,,2013.0,4.497936,45.830328
2018-956974,2018-04-19,Vente,12000.0,,,CROIX MURIER,B014,69490.0,69008,Ancy,69,,,,1640.0,4.497368,45.830891
2018-956974,2018-04-19,Vente,12000.0,,,CROIX MURIER,B014,69490.0,69008,Ancy,69,,,,2767.0,4.497586,45.8307
2018-956974,2018-04-19,Vente,12000.0,,,CROIX MURIER,B014,69490.0,69008,Ancy,69,,,,2403.0,4.49848,45.83061
2018-956974,2018-04-19,Vente,12000.0,,,LE MAS SAINT JEAN,B024,69490.0,69008,Ancy,69,,,,725.0,4.496575,45.82923
2018-956974,2018-04-19,Vente,12000.0,,,LE MAS SAINT JEAN,B024,69490.0,69008,Ancy,69,,,,12075.0,4.49585,45.828526
2018-956974,2018-04-19,Vente,12000.0,,,LE MAS SAINT JEAN,B024,69490.0,69008,Ancy,69,,,,4572.0,4.496398,45.8294
2018-956974,2018-04-19,Vente,12000.0,,,LE MAS SAINT JEAN,B024,69490.0,69008,Ancy,69,,,,1980.0,4.496377,45.829826
2018-956974,2018-04-19,Vente,12000.0,,,LA LIOUFFE,B021,69490.0,69008,Ancy,69,,,,5815.0,4.499053,45.831508
2018-956974,2018-04-19,Vente,12000.0,,,LA LIOUFFE,B021,69490.0,69008,Ancy,69,,,,608.0,4.498312,45.832164
2018-956974,2018-04-19,Vente,12000.0,,,LA LIOUFFE,B021,69490.0,69008,Ancy,69,,,,4750.0,4.498049,45.831839
2018-956974,2018-04-19,Vente,12000.0,,,LA LIOUFFE,B021,69490.0,69008,Ancy,69,,,,175.0,4.497772,45.831957
2018-956974,2018-04-19,Vente,12000.0,,,LA LIOUFFE,B021,69490.0,69008,Ancy,69,,,,317.0,4.497701,45.83181
2018-956974,2018-04-19,Vente,12000.0,,,LA LIOUFFE,B021,69490.0,69008,Ancy,69,,,,138.0,4.497641,45.831805
2018-956974,2018-04-19,Vente,12000.0,,,LA LIOUFFE,B021,69490.0,69008,Ancy,69,,,,2400.0,4.498519,45.830999
2018-956974,2018-04-19,Vente,12000.0,,,LA LIOUFFE,B021,69490.0,69008,Ancy,69,,,,5675.0,4.496071,45.833181
2018-956974,2018-04-19,Vente,12000.0,,,LA LIOUFFE,B021,69490.0,69008,Ancy,69,,,,6682.0,4.496148,45.832782
2018-957379,2018-05-18,Vente,357.0,,,LE MULLIN,B029,69490.0,69008,Ancy,69,,,,357.0,4.532042,45.833106
2018-957565,2018-06-11,Vente,9000.0,,,L ELITE,B015,69490.0,69008,Ancy,69,,,,678.0,4.498672,45.823752
2018-957565,2018-06-11,Vente,9000.0,,,L ELITE,B015,69490.0,69008,Ancy,69,,,,7317.0,4.499292,45.823689
2018-957565,2018-06-11,Vente,9000.0,,,L ELITE,B015,69490.0,69008,Ancy,69,,,,3410.0,4.500064,45.821848
2018-957565,2018-06-11,Vente,9000.0,,,L ELITE,B015,69490.0,69008,Ancy,69,,,,19462.0,4.500224,45.823445
2018-957565,2018-06-11,Vente,9000.0,,,L ELITE,B015,69490.0,69008,Ancy,69,,,,1993.0,4.500165,45.824441
2018-957565,2018-06-11,Vente,9000.0,,,L ELITE,B015,69490.0,69008,Ancy,69,,,,3597.0,4.501196,45.82338
2018-957730,2018-05-29,Vente,90000.0,,,LE BOURG,B006,69490.0,69008,Ancy,69,,,,1000.0,4.509726,45.839874
2018-957730,2018-05-29,Vente,90000.0,,,LE BOURG,B006,69490.0,69008,Ancy,69,,,,69.0,4.509664,45.839995
2018-958209,2018-06-28,Vente,135000.0,15.0,,RUE JOSEPH CHAMBON,0114,69490.0,69008,Ancy,69,,130.0,5.0,122.0,4.508901,45.837624
2018-958209,2018-06-28,Vente,135000.0,,,LE COUVENT,B011,69490.0,69008,Ancy,69,,,,6498.0,4.514184,45.835845
2018-958331,2018-07-09,Vente,267550.0,110.0,,ALL DES MERISIERS,0381,69490.0,69008,Ancy,69,,120.0,5.0,505.0,4.507951,45.839557
2018-958331,2018-07-09,Vente,267550.0,,,LE BOURG,B006,69490.0,69008,Ancy,69,,,,350.0,4.507756,45.839512
2018-958754,2018-08-29,Vente,212300.0,,,LE MULLIN,B029,69490.0,69008,Ancy,69,,,,775.0,4.532957,45.83307
2018-958754,2018-08-29,Vente,212300.0,1977.0,,RTE DE SAVIGNY,0430,69490.0,69008,Ancy,69,,94.0,3.0,705.0,4.533579,45.832848
2018-960428,2018-12-28,Vente,2248.6,,,L ELITE,B015,69490.0,69008,Ancy,69,,,,7678.0,4.498894,45.822159
2018-960428,2018-12-28,Vente,2248.6,,,L ELITE,B015,69490.0,69008,Ancy,69,,,,3565.0,4.499634,45.822004
2018-960448,2018-12-21,Vente,1.0,,,LE MOLLON,B026,69490.0,69008,Ancy,69,,,,413.0,4.504657,45.824003
2018-960502,2018-12-26,Vente,183200.0,,,LE BOURG,B006,69490.0,69008,Ancy,69,,,,110.0,4.508975,45.83741
2018-960502,2018-12-26,Vente,183200.0,5238.0,,PL DE L EGLISE,0012,69490.0,69008,Ancy,69,,110.0,4.0,86.0,4.50924,45.837689
2018-955858,2018-01-15,Vente,332300.0,,,LES BASSIEUX,B003,69480.0,69009,Anse,69,,,,107.0,4.706319,45.938207
2018-955858,2018-01-15,Vente,332300.0,,,LES BASSIEUX,B003,69480.0,69009,Anse,69,,,,58.0,4.706327,45.938258
2018-955858,2018-01-15,Vente,332300.0,284.0,,RUE DE LA BOUCLE,0222,69480.0,69009,Anse,69,,100.0,5.0,589.0,4.706238,45.938505
2018-955871,2018-01-08,Vente,310000.0,4.0,,RUE DE LA GRAVIERE,0050,69480.0,69009,Anse,69,,90.0,4.0,646.0,4.722534,45.936587
2018-955871,2018-01-08,Vente,310000.0,4.0,,RUE DE LA GRAVIERE,0050,69480.0,69009,Anse,69,,13.0,0.0,646.0,4.722534,45.936587
2018-955872,2018-01-08,Vente,277250.0,184.0,,IMP GRANGE BARONNA,0012,69480.0,69009,Anse,69,,97.0,5.0,590.0,4.710884,45.938476
2018-955872,2018-01-08,Vente,277250.0,184.0,,IMP GRANGE BARONNA,0012,69480.0,69009,Anse,69,,97.0,5.0,507.0,4.710884,45.938476
2018-955874,2018-01-08,Vente,249400.0,134.0,,AV DE L EUROPE,0032,69480.0,69009,Anse,69,,69.0,5.0,516.0,4.714452,45.932267
2018-955877,2018-01-11,Vente,1200.0,,,BOIS D ALIX,B007,69480.0,69009,Anse,69,,,,6090.0,4.670098,45.937888
2018-955898,2018-01-25,Vente,190000.0,11.0,,PL DE LA PANNETERIE,0110,69480.0,69009,Anse,69,,,,,4.720528,45.935767
2018-955965,2018-01-22,Vente,400000.0,,,LA DAME BLANCHE,B070,69480.0,69009,Anse,69,,,,2318.0,,
2018-956037,2018-01-31,Vente,7000.0,21.0,,AV DE LA GARE,0040,69480.0,69009,Anse,69,,,,20.0,4.715871,45.941467
2018-956037,2018-01-31,Vente,7000.0,21.0,,AV DE LA GARE,0040,69480.0,69009,Anse,69,,,,13.0,4.715794,45.941483
2018-956037,2018-01-31,Vente,7000.0,21.0,,AV DE LA GARE,0040,69480.0,69009,Anse,69,,,,9.0,4.715857,45.9415
2018-956037,2018-01-31,Vente,7000.0,19.0,,AV DE LA GARE,0040,69480.0,69009,Anse,69,,,,31.0,4.715861,45.941354
2018-956037,2018-01-31,Vente,7000.0,19.0,,AV DE LA GARE,0040,69480.0,69009,Anse,69,,,,8.0,4.715929,45.941351
2018-956037,2018-01-31,Vente,7000.0,19.0,,AV DE LA GARE,0040,69480.0,69009,Anse,69,,,,5.0,4.715655,45.94133
2018-956037,2018-01-31,Vente,7000.0,19.0,,AV DE LA GARE,0040,69480.0,69009,Anse,69,,,,11.0,4.715821,45.94136
2018-956037,2018-01-31,Vente,7000.0,21.0,,AV DE LA GARE,0040,69480.0,69009,Anse,69,,,,1.0,4.715665,45.941308
2018-956037,2018-01-31,Vente,7000.0,21.0,,AV DE LA GARE,0040,69480.0,69009,Anse,69,,,,10.0,4.715771,45.941317
2018-956037,2018-01-31,Vente,7000.0,21.0,,AV DE LA GARE,0040,69480.0,69009,Anse,69,,,,1.0,4.715937,45.941331
2018-956099,2018-02-02,Vente,840000.0,774.0,,CHE DE LA GONTHIERE,0215,69480.0,69009,Anse,69,,,0.0,80.0,4.693974,45.948181
2018-956099,2018-02-02,Vente,840000.0,738.0,,CHE DE LA CROIX DE MISSION,0024,69480.0,69009,Anse,69,,100.0,4.0,69.0,4.694134,45.948103
2018-956099,2018-02-02,Vente,840000.0,,,LA GONTHIERE,B031,69480.0,69009,Anse,69,,,,89.0,4.694229,45.948121
2018-956099,2018-02-02,Vente,840000.0,,,LA GONTHIERE,B031,69480.0,69009,Anse,69,,,,205.0,4.694119,45.948195
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,,0.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,22.0,1.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,22.0,1.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,,0.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,22.0,1.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,22.0,1.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,22.0,1.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,22.0,1.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,22.0,1.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,22.0,1.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,162.0,0.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,24245.0,0.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,22.0,1.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,22.0,1.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,22.0,1.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,22.0,1.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,22.0,1.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,22.0,1.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,22.0,1.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,22.0,1.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,102.0,4.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,22.0,1.0,71322.0,4.725465,45.941888
2018-956106,2018-01-22,Vente,1500000.0,5920.0,,CHE DES GRANDES LEVEES,0073,69480.0,69009,Anse,69,,22.0,1.0,71322.0,4.725465,45.941888
2018-956109,2018-02-01,Vente,115000.0,35.0,,SQ SQUARE DU 1ER ZOUAVE,0235,69480.0,69009,Anse,69,39.6,41.0,2.0,,4.714509,45.934206
2018-956109,2018-02-01,Vente,115000.0,35.0,,SQ SQUARE DU 1ER ZOUAVE,0235,69480.0,69009,Anse,69,,,0.0,,4.714509,45.934206
2018-956202,2018-02-07,Vente,1.0,12.0,,RUE DES REMPARTS,0130,69480.0,69009,Anse,69,,,,10.0,4.717103,45.935532
2018-956202,2018-02-07,Vente,1.0,12.0,,RUE DES REMPARTS,0130,69480.0,69009,Anse,69,,,,148.0,4.717142,45.935373
2018-956268,2018-02-09,Vente,109000.0,794.0,,RTE DE LYON,0077,69480.0,69009,Anse,69,,50.0,0.0,,4.720104,45.936475
2018-956269,2018-02-09,Vente,1000.0,790.0,,RTE DE LYON,0077,69480.0,69009,Anse,69,,,0.0,,4.720104,45.936475
2018-956286,2018-02-14,Vente,203500.0,9.0,,PL DE LA PANNETERIE,0110,69480.0,69009,Anse,69,,33.0,1.0,55.0,4.720705,45.935748
2018-956286,2018-02-14,Vente,203500.0,9.0,,PL DE LA PANNETERIE,0110,69480.0,69009,Anse,69,,60.0,3.0,55.0,4.720705,45.935748
2018-956286,2018-02-14,Vente,203500.0,9.0,,PL DE LA PANNETERIE,0110,69480.0,69009,Anse,69,,33.0,1.0,55.0,4.720705,45.935748
2018-956329,2018-02-07,Vente,273900.0,251.0,,RUE DES TROIS CHATELS,0190,69480.0,69009,Anse,69,,80.0,3.0,,4.717738,45.93294
2018-956359,2018-02-21,Vente,33500.0,18.0,,RUE DES MARRONNIERS,0091,69480.0,69009,Anse,69,,,0.0,61.0,4.721669,45.937308
2018-956380,2018-02-20,Vente,76000.0,2.0,,RUE DU CHATEAU,0021,69480.0,69009,Anse,69,31.69,63.0,2.0,,4.720689,45.935673
2018-956456,2018-03-07,Vente,235000.0,8.0,,AV DU PRE AUX MOUTONS,0126,69480.0,69009,Anse,69,,,0.0,,4.71993,45.937988
2018-956456,2018-03-07,Vente,235000.0,8.0,,AV DU PRE AUX MOUTONS,0126,69480.0,69009,Anse,69,93.45,90.0,5.0,,4.71993,45.937988
2018-956456,2018-03-07,Vente,235000.0,8.0,,AV DU PRE AUX MOUTONS,0126,69480.0,69009,Anse,69,,,0.0,,4.71993,45.937988
2018-956479,2018-03-14,Vente,248000.0,,,LES BASSIEUX,B003,69480.0,69009,Anse,69,,,,158.0,4.706342,45.938854
2018-956479,2018-03-14,Vente,248000.0,,,LES BASSIEUX,B003,69480.0,69009,Anse,69,,,,458.0,4.706274,45.938651
2018-956486,2018-03-02,Vente,165000.0,13.0,T,AV DE LA LIBERATION,0070,69480.0,69009,Anse,69,,90.0,3.0,75.0,4.719649,45.93716
2018-956486,2018-03-02,Vente,165000.0,5899.0,,RUE DU DOCTEUR GAUDENS,0030,69480.0,69009,Anse,69,,,0.0,,4.719568,45.937121
2018-956486,2018-03-02,Vente,165000.0,5899.0,,RUE DU DOCTEUR GAUDENS,0030,69480.0,69009,Anse,69,,,0.0,,4.719568,45.937121
2018-956531,2018-03-15,Vente,162500.0,5.0,,RUE SAINT ANTOINE,0140,69480.0,69009,Anse,69,,81.0,3.0,56.0,4.719842,45.935369
2018-956575,2018-03-09,Vente,261000.0,5.0,,COUR DES VIGNES,0204,69480.0,69009,Anse,69,,94.0,5.0,472.0,4.710528,45.93588
2018-956594,2018-03-12,Vente,30000.0,,,AUX CARRIERES,B016,69480.0,69009,Anse,69,,,,4201.0,4.704504,45.923769
2018-956594,2018-03-12,Vente,30000.0,,,AUX CARRIERES,B016,69480.0,69009,Anse,69,,,,7715.0,4.705801,45.92363
2018-956629,2018-03-13,Vente,320000.0,135.0,,RUE JEAN DURAND,0054,69480.0,69009,Anse,69,,103.0,4.0,949.0,4.713828,45.941391
2018-956631,2018-03-13,Vente,200000.0,8.0,,RUE DU TROIS SEPTEMBRE 1944,0195,69480.0,69009,Anse,69,218.48,200.0,0.0,,4.717507,45.936846
2018-956649,2018-03-16,Vente,7400.0,,,BOIS D ALIX,B007,69480.0,69009,Anse,69,,,,4712.0,4.661999,45.943135
2018-956649,2018-03-16,Vente,7400.0,,,BOIS D ALIX,B007,69480.0,69009,Anse,69,,,,4820.0,4.663277,45.941837
2018-956649,2018-03-16,Vente,7400.0,,,BOIS D ALIX,B007,69480.0,69009,Anse,69,,,,8960.0,4.663642,45.941429
2018-956684,2018-03-23,Vente,1955626.2,,,LA DAME BLANCHE,B070,69480.0,69009,Anse,69,,,,2281.0,4.710502,45.928052
2018-956704,2018-03-14,Vente,52900.0,22.0,,ANCIENNE GRANDE RUE,0045,69480.0,69009,Anse,69,30.8,35.0,1.0,,4.718988,45.935794
2018-956710,2018-03-14,Vente,114400.0,16.0,B,AV DE LA LIBERATION,0070,69480.0,69009,Anse,69,,,0.0,,4.719061,45.93805
2018-956710,2018-03-14,Vente,114400.0,16.0,B,AV DE LA LIBERATION,0070,69480.0,69009,Anse,69,48.44,48.0,2.0,,4.719061,45.93805
2018-956711,2018-03-16,Vente en l'état futur d'achèvement,36000.0,,,SAINT ROMAIN,B057,69480.0,69009,Anse,69,,,0.0,,4.715387,45.939844
2018-956711,2018-03-16,Vente en l'état futur d'achèvement,36000.0,,,SAINT ROMAIN,B057,69480.0,69009,Anse,69,,,0.0,,4.715387,45.939844
2018-956714,2018-03-23,Vente terrain à bâtir,2500.0,,,LA DAME BLANCHE,B070,69480.0,69009,Anse,69,,,,37.0,4.710711,45.927896
2018-956746,2018-03-23,Vente,298000.0,449.0,,CHE DES MOLAIZES,0102,69480.0,69009,Anse,69,,86.0,4.0,291.0,4.709857,45.947362
2018-956826,2018-04-05,Vente,62059.0,,,NACHET,B045,69480.0,69009,Anse,69,,,,17008.0,4.683907,45.938416
2018-956826,2018-04-05,Vente,62059.0,,,BOIS D ALIX,B007,69480.0,69009,Anse,69,,,,5450.0,4.676176,45.938727
2018-956826,2018-04-05,Vente,62059.0,,,BOIS D ALIX,B007,69480.0,69009,Anse,69,,,,3000.0,4.675819,45.938312
2018-956826,2018-04-05,Vente,62059.0,,,BOIS D ALIX,B007,69480.0,69009,Anse,69,,,,2550.0,4.676354,45.937992
2018-956826,2018-04-05,Vente,62059.0,,,BOIS D ALIX,B007,69480.0,69009,Anse,69,,,,9590.0,4.676322,45.937594
2018-956826,2018-04-05,Vente,62059.0,,,BOIS D ALIX,B007,69480.0,69009,Anse,69,,,,10140.0,4.676328,45.936819
2018-956828,2018-04-05,Vente,40474.0,,,BOIS D ALIX,B007,69480.0,69009,Anse,69,,,,8347.0,4.674803,45.934696
2018-956828,2018-04-05,Vente,40474.0,,,BOIS D ALIX,B007,69480.0,69009,Anse,69,,,,5763.0,4.674803,45.934696
2018-956889,2018-04-10,Vente,150797.0,22.0,,ANCIENNE GRANDE RUE,0045,69480.0,69009,Anse,69,,,0.0,,4.718988,45.935794
2018-956889,2018-04-10,Vente,150797.0,22.0,,ANCIENNE GRANDE RUE,0045,69480.0,69009,Anse,69,,,0.0,,4.718988,45.935794
2018-956889,2018-04-10,Vente,150797.0,22.0,,ANCIENNE GRANDE RUE,0045,69480.0,69009,Anse,69,,,0.0,,4.718988,45.935794
2018-956889,2018-04-10,Vente,150797.0,22.0,,ANCIENNE GRANDE RUE,0045,69480.0,69009,Anse,69,,29.0,1.0,,4.718988,45.935794
2018-956889,2018-04-10,Vente,150797.0,22.0,,ANCIENNE GRANDE RUE,0045,69480.0,69009,Anse,69,,44.0,2.0,,4.718988,45.935794
2018-956889,2018-04-10,Vente,150797.0,22.0,,ANCIENNE GRANDE RUE,0045,69480.0,69009,Anse,69,,35.0,1.0,,4.718988,45.935794
2018-956889,2018-04-10,Vente,150797.0,22.0,,ANCIENNE GRANDE RUE,0045,69480.0,69009,Anse,69,,,0.0,,4.718988,45.935794
2018-956889,2018-04-10,Vente,150797.0,22.0,,ANCIENNE GRANDE RUE,0045,69480.0,69009,Anse,69,,,,,4.718988,45.935794
2018-956889,2018-04-10,Vente,150797.0,22.0,,ANCIENNE GRANDE RUE,0045,69480.0,69009,Anse,69,,,0.0,,4.718988,45.935794
2018-956902,2018-03-27,Vente,287400.0,348.0,,RUE DES TROIS CHATELS,0190,69480.0,69009,Anse,69,,112.0,5.0,527.0,4.716057,45.932561
2018-956904,2018-04-03,Vente,289900.0,346.0,,RUE DES TROIS CHATELS,0190,69480.0,69009,Anse,69,,114.0,5.0,401.0,4.71637,45.932569
2018-956962,2018-03-30,Vente,226520.0,775.0,,RTE DE LYON,0077,69480.0,69009,Anse,69,,174.0,5.0,208.0,4.720125,45.936089
2018-956962,2018-03-30,Vente,226520.0,775.0,,RTE DE LYON,0077,69480.0,69009,Anse,69,,90.0,0.0,208.0,4.720125,45.936089
2018-956963,2018-04-11,Vente,2230.0,,,GRAND LAINARD,B033,69480.0,69009,Anse,69,,,,2043.0,4.677919,45.941386
2018-956996,2018-04-10,Vente,75000.0,6.0,,RUE DE LA GRAVIERE,0050,69480.0,69009,Anse,69,49.5,40.0,2.0,,4.72254,45.936716
2018-956996,2018-04-10,Vente,75000.0,,,LE BOURG NORD,B066,69480.0,69009,Anse,69,,,,44.0,4.72254,45.936716
2018-957068,2018-04-17,Vente,284000.0,839.0,,RTE DE VILLEFRANCHE,0262,69480.0,69009,Anse,69,,76.0,6.0,952.0,4.714213,45.944787
2018-957125,2018-04-24,Vente,70000.0,22.0,,ANCIENNE GRANDE RUE,0045,69480.0,69009,Anse,69,,45.0,1.0,,4.718988,45.935794
2018-957163,2018-04-16,Vente,249450.0,,,LA CITADELLE SUD,B068,69480.0,69009,Anse,69,,,,299.0,4.711286,45.943921
2018-957163,2018-04-16,Vente,249450.0,,,CHANSELLE,B018,69480.0,69009,Anse,69,,,,146.0,4.711323,45.943754
2018-957163,2018-04-16,Vente,249450.0,131.0,,RUE MAURICE UTRILLO,0093,69480.0,69009,Anse,69,,96.0,5.0,305.0,4.711335,45.943822
2018-957165,2018-04-24,Vente,165000.0,6.0,,PL DES FRERES FOURNET,0036,69480.0,69009,Anse,69,84.04,83.0,5.0,,4.720621,45.935278
